GUINESS Returns,UBA Returns,OANDO Returns,FBNH Returns,ETI Returns,CONOIL Returns,WAPCO Returns,FIDELITY Returns,UNILEVER Returns,ZENITHB Returns,GTCO Returns,ETERNA OIL Returns
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,-0.02637362637362639,-0.013986013986013957,0.04999999999999982,-0.0033333333333332993,-0.03010752688172047,-0.03321033210332103
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,-0.02637362637362639,-0.013986013986013957,0.04999999999999982,-0.0033333333333332993,-0.03010752688172047,-0.03321033210332103
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,-0.02637362637362639,-0.007092198581560294,0.04999999999999982,-0.0033333333333332993,-0.03010752688172047,-0.03321033210332103
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,-0.02637362637362639,0.04285714285714293,0.04999999999999982,-0.0033333333333332993,-0.03010752688172047,0.0
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,-0.02637362637362639,-0.04109589041095896,0.04999999999999982,-0.0033333333333332993,-0.03010752688172047,0.0
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,-0.02637362637362639,-0.0071428571428571175,0.04999999999999982,-0.0033333333333332993,-0.03010752688172047,0.0
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,-0.02637362637362639,0.0,0.04999999999999982,-0.0033333333333332993,-0.03010752688172047,0.0
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,-0.02637362637362639,0.014388489208633004,0.04999999999999982,-0.0033333333333332993,-0.03010752688172047,0.04961832061068705
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,-0.02637362637362639,0.03546099290780136,0.04999999999999982,-0.0033333333333332993,-0.03010752688172047,-0.0036363636363635488
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,-0.02637362637362639,-0.0273972602739726,0.04999999999999982,-0.0033333333333332993,-0.03010752688172047,-0.014598540145985384
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,-0.02637362637362639,-0.035211267605633645,0.04999999999999982,-0.0033333333333332993,-0.03010752688172047,0.014814814814814836
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,-0.02637362637362639,-0.007299270072992692,0.04999999999999982,-0.0033333333333332993,-0.03010752688172047,0.018248175182481674
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,0.0,-0.044117647058823595,0.04999999999999982,-0.0033333333333332993,-0.03010752688172047,-0.032258064516129004
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,-0.0004514672686228849,0.04615384615384621,0.04999999999999982,0.0033444816053511683,-0.03010752688172047,-0.011111111111111183
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,0.0,0.02941176470588225,0.04999999999999982,0.0016666666666667052,-0.03010752688172047,0.0
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,-0.0009756097560975618,0.0,0.0015808491418247694,0.050000000000000044,-0.03796653796653793,0.006655574043261225,-0.03010752688172047,0.0
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0009765625,0.0,0.0,0.013605442176870763,0.0,-0.007438016528925617,-0.03010752688172047,0.04868913857677892
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,0.019842164599774392,0.006711409395973256,-0.01304347826086949,0.036636136552872456,-0.03010752688172047,0.0035714285714285587
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.04924623115577886,0.0,0.0,-0.0006632765863363588,0.026666666666666616,0.0,-0.03534136546184741,-0.03010752688172047,-0.039145907473309594
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.004789272030651492,0.024390243902439046,0.0,-0.0006637168141593319,0.0,0.016604540833615733,0.013322231473771762,-0.03010752688172047,0.0
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.0019065776930409228,-0.0028571428571427804,0.0,0.0,0.012987012987013102,-0.0050000000000000044,0.01889893179950697,-0.03010752688172047,0.0
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,-0.01807802093244526,-0.017191977077364085,0.0,0.0,-0.03846153846153855,0.0,0.0,-0.03010752688172047,0.04814814814814805
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,-0.026162790697674354,-0.027210884353741416,0.0,0.007305733894177546,-0.013333333333333308,-0.0016750418760469454,-0.0185483870967742,-0.03010752688172047,0.0
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.007960199004975133,0.018981018981018893,0.0,0.0,-0.03378378378378377,0.0,0.006573541495480617,-0.03010752688172047,0.049469964664311084
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.0029615004935834577,-0.019607843137254832,0.0,0.0,-0.013986013986013957,0.016778523489932917,0.002448979591836764,0.012564671101256364,0.04377104377104368
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,-0.015748031496062964,0.0,0.0,0.0,-0.03546099290780125,0.0,-0.002442996742671011,0.0,0.0
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.050000000000000044,0.0,0.0,0.0,0.02941176470588225,0.0,0.0,0.026277372262773824,0.048387096774193505
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.0009523809523810378,-0.0050000000000001155,0.0,-0.04989010989011,-0.0071428571428571175,-0.04587458745874584,-0.0016326530612245094,-0.0007112375533427917,0.04923076923076919
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.009514747859181716,-0.005025125628140614,0.0,0.0,0.0,-0.031822898650985865,0.002452984464431651,0.0092526690391459,0.04985337243401755
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.013195098963242335,0.005050505050504972,0.0,0.01781170483460559,-0.007194244604316502,-0.0014290818149338413,0.0016313213703098572,0.0021156558533146352,0.04748603351955305
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.016744186046511622,-0.005025125628140614,0.0,0.0,-0.021739130434782483,-0.012522361359570633,-0.002442996742671011,-0.011963406052076131,0.04800000000000004
0.050000000000000044,-0.049645390070921835,-0.005257623554153379,0.040256175663311966,0.03535353535353525,0.0,0.0,0.007407407407407307,0.0126811594202898,0.0065306122448980375,-0.0014245014245013454,0.04834605597964381
0.050000000000000044,-0.049645390070921835,0.017970401691332016,0.011433597185576128,0.004878048780487809,0.0,-0.031818181818181746,0.007352941176470562,0.01681574239713779,0.013787510137875048,0.005706134094151327,0.0
0.050000000000000044,-0.049645390070921835,0.02024922118380057,0.04956521739130437,0.01941747572815533,0.0,-0.04225352112676062,0.014598540145985162,0.0,0.049599999999999866,-0.007092198581560294,-0.04854368932038844
0.050000000000000044,-0.049645390070921835,0.011195928753180873,0.0190555095277547,0.04761904761904767,0.0,0.0,0.007194244604316502,0.0,0.017530487804878092,0.0071428571428571175,-0.04846938775510201
0.050000000000000044,-0.049645390070921835,0.04982385505787601,-0.04065040650406504,-0.009090909090909038,0.0,0.0,-0.0071428571428571175,0.0,-0.004494382022471988,0.0035460992907800915,0.0
0.050000000000000044,-0.049645390070921835,0.04937679769894543,-0.04999999999999993,0.0,0.0,-0.023284313725490113,0.02877697841726623,0.0,-0.006772009029345383,0.004240282685512353,-0.04825737265415553
0.050000000000000044,-0.049645390070921835,0.04979442667884881,-0.03746654772524549,0.00917431192660545,0.0,0.0,-0.034965034965035,0.021111893033075146,0.009848484848484995,-0.010555946516537684,0.0
0.050000000000000044,-0.049645390070921835,0.04046997389033935,0.029657089898053712,-0.0018181818181818299,0.0,0.0,0.01449275362318847,-0.000689179875947632,0.013503375843960885,0.0035561877667140696,0.04788732394366213
0.050000000000000044,-0.049645390070921835,0.009619406106231798,0.025202520252025407,0.002732240437158362,0.0,0.0,-0.014285714285714346,0.0,0.0399703923019985,0.009922041105598911,0.048387096774193505
0.050000000000000044,-0.049645390070921835,0.013670256835128347,0.017559262510974394,-0.0009082652134423386,0.0,0.028858218318695172,0.04347826086956519,0.010344827586207028,-0.016370106761565917,0.009122807017543977,0.04871794871794877
0.050000000000000044,-0.049645390070921835,0.001225991009399241,-0.029335634167385716,0.0,0.0,-0.024390243902439046,0.0277777777777779,-0.010238907849829393,-0.01230101302460207,0.015299026425591,0.0488997555012225
0.050000000000000044,-0.049645390070921835,-0.0016326530612245094,0.000888888888888939,0.0,0.0,0.0,0.0,0.0,0.00073260073260073,0.004109589041095818,0.04895104895104896
0.050000000000000044,-0.04850746268656725,-0.048650858544562636,-0.017761989342806372,0.0,0.0,0.0012499999999999734,0.006756756756756799,0.0,0.017569546120058677,-0.010914051841746208,-0.03333333333333344
0.050000000000000044,-0.019607843137254832,-0.04984959174903314,-0.005424954792043413,0.0,0.0,-0.0007490636704118314,-0.020134228187919434,0.0034482758620690834,-0.024460431654676262,-0.004137931034482789,-0.0482758620689655
0.050000000000000044,0.052000000000000046,0.019448213478064247,-0.00454545454545463,0.0,0.0,0.002248875562218755,-0.006849315068493178,-0.0013745704467355013,0.01106194690265494,0.00969529085872578,0.0
-0.04944099378881983,-0.02281368821292773,-0.013309671694764935,-0.031963470319634646,0.0,0.0,0.0009972575417600549,0.0,0.011699931176875511,-0.036469730123997124,-0.02263374485596703,-0.048309178743961345
-0.01986408782017779,0.0,0.021582733812949728,-0.009433962264150941,0.021818181818181737,0.0,0.0,-0.02758620689655178,-0.013605442176870652,-0.004542013626040897,-0.01754385964912286,-0.048223350253807085
0.013422222222222224,-0.046692607003890885,-0.0004401408450703803,-0.03809523809523818,-0.02135231316725983,0.0,0.0,0.0,0.0017241379310344307,-0.018250950570342206,0.0035714285714285587,0.0
0.04815367073063759,0.03673469387755102,0.0004403346543371267,0.03069306930693072,0.0,0.0,-0.0037359900373599153,-0.007092198581560294,0.0,0.0077459333849727585,0.012099644128113818,0.0
-0.024853556485355588,-0.019685039370078705,0.00044014084507049134,-0.0009606147934677622,0.0,0.0,0.0,0.028571428571428692,0.017555938037865593,0.006917755572636519,-0.007735583684950864,0.0
-0.012314425469836077,0.02409638554216853,-0.015398152221733463,-0.04134615384615381,0.0,0.0,0.0,0.00694444444444442,-0.0003382949932340118,-0.007633587786259555,0.0028348688873141015,0.0
0.0035188322689951868,0.0235294117647058,0.0008936550491509543,0.04914744232698087,0.0,0.0,0.0,0.034482758620689724,0.04906937394247035,0.0,0.0,0.0
0.030303030303030276,0.015325670498084198,0.04553571428571446,0.0497131931166348,0.0,0.0,0.050000000000000044,-0.040000000000000036,0.0,0.030769230769230882,0.026148409893992808,0.0
0.0,-0.03396226415094339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02238805970149249,-0.015151515151515027,0.0
-0.037689075630252145,0.0,-0.029888983774551736,-0.07559198542805101,0.0,0.0,-0.023809523809523836,-0.02777777777777779,0.016129032258064502,-0.06934306569343063,-0.0034965034965035446,0.0
0.004235253023621377,-0.011718750000000111,-0.003961267605633756,0.019704433497536922,-0.0018181818181818299,0.0,0.0,0.0,-0.015873015873015928,-0.03529411764705881,-0.009122807017543866,-0.04800000000000004
0.0,-0.015810276679841695,-0.02739726027397249,-0.023188405797101463,0.0018214936247722413,0.0,0.02146341463414636,0.0071428571428571175,0.0,0.00406504065040636,0.019830028328611915,0.0
-0.006869565217391349,0.0,-0.00045433893684698745,-0.010880316518298683,0.022727272727272707,0.0,-0.021012416427889313,0.02127659574468077,-0.032258064516129004,0.004048582995951566,-0.004166666666666652,-0.036414565826330514
